User,Date,Tweet
@marcorubio,3/9/2022,"Many in the West still don’t understand that #Putin is an expert liar He doesn’t care about “humanitarian”relief,if in fact there is a “ceasefire”it’s because he sees some strategic or tactical benefit And beware of attacks on refugees #Russia blames on #Ukraine or NATO"
@marcorubio,3/9/2022,#Putin has no problem hitting a maternity hospital in #Mariupol Because his goal is to force local officials to surrender their cities to him in the name of avoiding a massacre and complete destruction
@marcorubio,3/9/2022,"#Russia is making costly progress in their effort to mass troops to the North,West & East of #Kyiv & have destroyed supply routes to the city from the SW But access & resupply remains largely uncontested from the south"
@marcorubio,3/9/2022,Want to know where #Putin strikes next? Then understand how he defines the “Greater Russia” he believes is his destiny to restore First #Belarus Then #Ukraine After that #Armenia & #Moldova
@marcorubio,3/9/2022,I have mentioned this every day for a week for a reason #Russia is doing everything it has done in the past when they have set up a biological or chemical false flag
@marcorubio,3/10/2022,"Latest map shows #Russia’s adjusted strategic goals: 1. Expand encirclement of #Kyiv from W,N & E 2. Stage for offensive on Odessa 3. Seize Mariupol 4. Convince local officials in Chernihiv,Kharkiv,Mykolayiv & Zaporizhia to either surrender these cities or face annihilation"
@marcorubio,3/10/2022,Things will start to turn soon inside of #Russia The inability to import will being to paralyze manufacturing And as more businesses close unemployment will quickly rise #Putin may be able to lie to them about #Ukraine but he won’t be able to hide the truth about the economy
@marcorubio,3/11/2022,#Russia aim over next 24-48 hours: 1. Complete the perimeter NE of #Kyiv to encircle #Ukraine troops in #Chernihiv 2. Link forces down in southeast of Ukraine to encircle resistance in #Mariupol In 15 days they have over half the KIA’s as they did in 10 years in Afghanistan
@marcorubio,3/11/2022,#Putin appears to have abandoned initial plan of installing puppet leaders in #Ukraine New plan appears to be: - encircle & pound on #Kyiv #Chernihiv #Kharkiv #Mylolayiv & #Zaporizhzhya -seize #Mariupol & #Odessa -wear down Ukraine’s military -then dictate terms for ending war
@marcorubio,3/11/2022,"We should have passed funding for Ukraine 2 weeks ago. But instead,Democrats held it hostage so it could ram through thousands of earmarks,green new deal programs,the hiring of 10000 IRS agents & other woke priorities buried in thousands of pages.This is a ridiculous process."
@marcorubio,3/11/2022,Right now #Russia can’t fully encircle much less take #Kyiv They have lost at least 7k soldiers & entire units have been wiped out Some were forward deployed in November for exercises & are in desperate need of retrofit And they packed for a quick victory not a protracted war
@marcorubio,3/11/2022,Putin didn’t invade until Feb 24th The record setting February inflation is on Joe Biden
@marcorubio,3/11/2022,Why did inflation grow at record pace & much faster than your paycheck BEFORE PUTIN INVASION? Because more demand than supply Demand exploded after Biden rammed $1.9 trillion of govt cash into the economy in March 2021 Not enough supply because of Covid shutdowns & disruptions
@marcorubio,3/11/2022,Today #Russia conducted missiles strikes on airfields in Western #Ukraine to prevent them from being used for resupply flights or staging new jets As I mentioned 2 days ago this phase brings attacks closer to NATO One of the strikes was just 70 miles from the Polish border
@marcorubio,3/12/2022,Heavy attacks right now on #Kyiv The new #Putin strategy: - isolate several cities & unleash constant artillery & rocket attack -cut off supplies from the West -degrade #Ukraine’s military Then once he feels he has established leverage offer his terms for a cease fire
@marcorubio,3/12/2022,#Poland is taking in millions & #Hungary hundreds of thousands of refugees fleeing a legitimate totalitarian war criminal But the E.U somehow thinks now is a good time to impose financial penalties on them for now meeting their definition of “democracy”
@marcorubio,3/12/2022,It is time to start preparing for the fact that #Putin’s criminal invasion of one of the worlds leading wheat producers is going to result in a massive increase in food prices including here in America & a food insecurity crisis in many parts of the world
@marcorubio,3/12/2022,I warned 4 days ago #Putin would soon start targeting supply convoys to #Ukraine Now #Russia is openly threatening to do so I hope Biden is making it clear to #Putin that harming a single American soldier would be the worst decision he has ever made
@marcorubio,3/12/2022,"See below the new #Putin strategy I outlined 3 days ago Part of the new strategy to is isolate various cities,including #Mykolayiv & force local officials to surrender & cooperate or face annihilation"
@marcorubio,3/13/2022,"Excellent and highly accurate map from @KyivIndependent Problem #Russia faces is they can’t close off southern approach to #Kyiv to prevent resupply But they can assault Kyiv relentlessly around the clock along these West, NW and NE lines"
@marcorubio,3/13/2022,Multiple strikes by #Russia in western #Ukraine in late 72 hours part of their plan to target & discourage weapons being supplied across border with #Poland Latest strikes were less than 12 miles from NATO forces
@marcorubio,3/15/2022,I would be worried if I was a high ranking military official in #Russia because #Putin must be wondering how this is what you get from 20 years worth of massive increases in defense spending
@marcorubio,3/15/2022,#Putin still enjoys considerable support inside #Russia In many ways because the Kremlin controls virtually all the information they receive But check back in a couple of weeks
@marcorubio,3/15/2022,#Russia has refitted forces and will move aggressively over the next few days in the south of #Ukraine But right now they have neither the manpower nor the troop morale to take #Kyiv or many other areas in the north
@marcorubio,3/15/2022,It’s possible that by the end of this month more Russian soldiers will have died in #Ukraine in 6 weeks than did over 10 years in Afghanistan
@marcorubio,3/15/2022,It’s possible that by the end of this month more Russian soldiers will have died in #Ukraine in 6 weeks than did over 10 years in Afghanistan
@marcorubio,3/15/2022,"There is verified evidence of a Russian troop morale crisis Of soldiers & pilots refusing orders There are certainly sadists among them But there are also many who are increasingly unwilling to murder civilians,especially in a country so close & culturally familiar to them"
@marcorubio,3/15/2022,"New #Russia strategy I previewed last week now in full effect - control coastal cities - isolate cities in north & target with artillery,missiles & heavy bombers - disrupt supplies from West - degrade #Ukraine military - then at some point propose cease fire on #Putin’s terms"
@marcorubio,3/15/2022,#Putin still wants to capture #Kyiv & install a puppet govt But when he realizes that’s not feasible he will: 1. Focus on destroying as much of @DefenceU as possible 2. Then offer cease fire that imposes neutrality on #Ukraine & recognizes #Crimea & #Donbas as part of #Russia
@marcorubio,3/15/2022,Today may be the day #Russia make its move on #Odessa Capturing an arc stretching from Odessa through #Crimea & into the #Donbass is now their top military objective Allows #Putin to make the Black Sea a #Russian lake And leaves him on the border of #Romania & #Moldova
@marcorubio,3/16/2022,According to this report #Russia just put out a #DeepFake address by the President of #Ukraine Zelenskyi on Ukraine 24 TV channel calling on the Armed Forces of Ukraine to lay down their arms
@marcorubio,3/16/2022,#Russia trying to: 1. Gain control of territory they want to annex in any future cease fire “deal”(Red) 2. Gain control of key routes into #Kyiv - MO1(Yellow) connecting from #Chernihiv - MO5(Blue) which is primary resupply route 3. Target #Ukraine defense industry sites
@marcorubio,3/16/2022,If/when Putin concludes he can’t remove Zelenskyi he will seek clear battlefield dominance through barbaric escalation & then try to force Ukraine to: =surrender land (yellow) =adopt neutrality in constitution =demilitarize =install Russian puppet in a high government post
@marcorubio,3/16/2022,In every previous conflict #Putin has dealt with military setbacks by using escalation to achieve his battlefield objectives And just now he murdered at least 10 innocent people standing in a bread line in #Chernihiv as part of that escalation
@marcorubio,3/17/2022,#Putin is going to take an L in #Ukraine A strategic loss is certain and even an operational loss is possible
@marcorubio,3/17/2022,Now our focus should be to do everything we can to help #Ukraine defeat #Putin
@marcorubio,3/18/2022,"As we unfortunately learned here in the U.S., wars are expensive #Putin can’t afford a long & costly war much less a long & costly occupation They won’t even be able to pay the $600 million in debt service they owe IN DOLLARS before the end of this month"
@marcorubio,3/19/2022,The new #RussianUkrainianWar plan I tweeted about a week ago is now fully evident on the battlefield They are now digging trenches around the cities they seek to encircle and literally digging in for a longer term conflict
@marcorubio,3/21/2022,"In a war with plenty of heroism the single most inspiring stand so far may be the one happening right now in #Mariupol Defenders were surrounded,cut-off from resupply & refused offers to surrender"
@marcorubio,3/21/2022,"As I have been saying now for 10 days the #Putin plan is no longer to take over most of #Ukraine The plan is to annex coastal south,lay siege to #Kyiv & 5 cities in North,degrade Ukraines military & factories & then offer cease fire on terms he will claim are a strategic victory"
@marcorubio,3/22/2022,"URGENT: Because U.S. business will be the target of a #Putin cyber-attack they will be the first to know its underway Oil/Gas,telecomm & banks should be on especially high alert & report incidents to @CISAgov ASAP! EVERYONE should get their #ShieldsUP"
@marcorubio,3/22/2022,#Putin’s goal in #Ukraine now is: 1.Establish leverage by capturing coast & encircling 6 key cities 2.Degrade Ukraine’s defense industry & military 3.Then offer to “cease fire” if Ukraine: - Demilitarizes - Puts neutrality in constitution;& - Forfeits Donbas & Crimea
@marcorubio,3/22/2022,At some point soon #Putin will have to begin to target the supply convoys coming into #Ukraine And the risk that this would lead to an attack against NATO forces inside of #Poland due to mistakes & miscalculation are significant
@marcorubio,3/23/2022,Big corporate lobbying 40 years ago led to Europe dangerous dependence on #Russia’s natural gas today Big corporate lobbying now threatens to leave us dangerously dependent on the Communist Party of #China for decades
@marcorubio,3/23/2022,#Russia trying to make a final decisive push on #Marioupol One day everyone will hear the incredible stories of the brave men defending the city right now against all the odds
@marcorubio,3/23/2022,"Overall #Russia’s continues with the same strategy: =trying to isolate & use firepower advantage against key cities while giving troops time to refit,resupply & rest =using stand-off strikes to try & weaken #Kyiv’s defenses =preparing to try again to make advances in Donbas"
@marcorubio,3/23/2022,"My daily reminder of #Putin’s new strategy: 1. First, gain negotiating leverage by creating a battlefield advantage & degrading #Ukraine’s military 2. Then offer “deal” if Ukraine: - demilitarizes - Become a “neutral state” - Surrenders Donbas & much of south"
@marcorubio,3/23/2022,"#Putin’s need to create negotiating leverage means over the next 10-15 days we face the growing possibility of #Russia conducting: = chemical &/or biological attack they would try to blame on #Ukraine &/or #NATO = cyber attack on U.S. banking,technology &/or energy sector"
@marcorubio,3/25/2022,The suffering in #Ukraine because of the war criminal #Putin is obvious to all But the dangers that lie ahead are far greater than most realize
@marcorubio,3/25/2022,two weeks ago I responded to a tweet about Russians being 9 miles outside of #Kyiv with the RT below pointing out they were running the risk of getting encircled Very happy to see the possibility of that happening is increasing
@marcorubio,3/25/2022,"To force #Ukraine into deal he can claim as a victory #Putin needs battlefield momentum The danger now is that he has no economic or diplomatic cards to play,his conventional forces are stalled & cyber,chemical,biological & non-strategic nukes are his only escalation options"
@marcorubio,3/25/2022,"If Biden is serious about helping break dependence on Russia’s LNG he will support my bill filed a week before the invasion that would expedite exports to NATO,Ukraine,Taiwan,Australia,South Korea,Israel,Japan,New Zealand,Cyprus,Finland,Moldova & Sweden"
@marcorubio,3/29/2022,At 9 a.m. today I will be speaking on Putin’s War and the Threat from Communist China:
@marcorubio,3/30/2022,"As I tweeted 2 weeks ago, #Putin has a new plan It’s to annex #Kharkiv, #Donbas and the southern coast #Russia isn’t leaving #Ukraine These troops are simply regrouping and will return very soon to concentrate on those areas"
@marcorubio,4/5/2022,#Putin felt confident invading #Ukraine because Europe depends on energy from #Russia Even worse awaits the world if the U.S. doesn’t end its dangerous dependence on #China
@marcorubio,4/26/2022,"Since Democrats took over 15 months ago, inflation wiped out pay increases,our southern border was overun, criminals have no fear, the Taliban took Afghanistan, Putin invaded Ukraine, China openly mocks us & free speech was replaced by political correctness"
